# Table S1. Information of the strong repeating earthquakes used in this study,,,,,,,,,,
# Pair ID,aRelative relocation,,,,Information of the repeating events,,,,,,Horizontal seperation (m),Azimuth (°) ,bVertical seperationb (m),cOrigin time correction (s),Date ,Time,Latitude (°),Longitude (°),Depth (km),Magnitude
,,,,,2012/11/01,09:50:59.090,51.011,-179.699,9.0,5.1
2000242_2005124,52,12,35,2.4375 ,2000/08/29,07:14:48.470,3.113,96.438,33.0,5.0
,,,,,2005/05/04,00:44:50.540,3.047,96.382,40.2,5.1
2000278_2006013,311,135,-470,-2.0893 ,2000/10/04,15:39:27.710,-17.747,-173.199,33.0,5.1
,,,,,2006/01/13,09:17:56.910,-17.757,-173.216,10.0,5.4
2000278_2008132,445,244,325,2.0370 ,2000/10/04,15:39:27.710,-17.747,-173.199,33.0,5.1
,,,,,2008/05/11,05:49:22.450,-17.740,-173.283,38.8,5.4
2000286_2011315,175,207,-398,-1.5234 ,2000/10/12,02:22:09.750,-17.685,-173.010,33.0,5.4
,,,,,2011/11/11,15:02:19.930,-17.708,-173.095,10.0,5.6
2000329_2004143,126,317,-223,0.9017 ,2000/11/24,17:27:11.160,-20.508,-174.367,35.3,5.4
,,,,,2004/05/22,07:36:57.020,-20.522,-174.254,33.1,5.4
2000329_2009192,94,217,15,1.0129 ,2000/11/24,17:27:11.160,-20.508,-174.367,35.3,5.4
,,,,,2009/07/11,12:35:21.830,-20.672,-174.215,35.0,5.3
2000329_2012169,99,216,-167,-2.4495 ,2000/11/24,17:27:11.160,-20.508,-174.367,35.3,5.4
,,,,,2012/06/17,17:26:26.940,-20.588,-174.311,10.0,5.3
2000338_2013111,281,243,98,1.1543 ,2000/12/03,12:55:16.700,51.666,-178.156,43.2,5.7
,,,,,2013/04/21,13:48:29.450,51.663,-178.239,44.0,5.6
2001007_2009212,117,76,-90,-1.4794 ,2001/01/07,12:55:46.890,-8.703,108.893,33.0,5.4
,,,,,2009/07/31,14:56:16.480,-8.795,108.744,17.5,5.4
2001009_2011148,450,143,-120,0.9948 ,2001/01/09,12:53:15.520,-11.446,165.670,33.0,5.3
,,,,,2011/05/28,16:47:11.180,-11.502,165.797,35.0,5.1
2001033_2013165,184,127,330,-0.8087 ,2001/02/02,14:47:55.090,5.636,-82.631,10.0,5.3
,,,,,2013/06/14,17:56:45.320,5.300,-82.617,10.0,5.2
2001047_2008292,166,153,-173,6.7120 ,2001/02/16,23:38:03.710,-6.080,104.680,33.0,5.0
,,,,,2008/10/18,18:41:32.150,-6.058,104.751,77.5,5.1
2001058_2008156,69,222,-75,1.8624 ,2001/02/27,12:10:32.460,-22.653,-175.059,33.0,5.2
,,,,,2008/06/04,21:28:24.980,-22.569,-175.102,34.5,5.2
2001064_2006203,345,340,-152,-1.1563 ,2001/03/05,21:24:49.310,-9.760,108.822,33.0,5.1
,,,,,2006/07/22,03:05:11.200,-9.687,108.821,10.0,5.2
2001064_2006321,335,359,-58,-1.4605 ,2001/03/05,21:24:49.310,-9.760,108.822,33.0,5.1
,,,,,2006/11/17,00:57:58.970,-9.778,108.905,10.0,5.0
2001064_2015132,177,195,-34,-1.8934 ,2001/03/05,21:24:49.310,-9.760,108.822,33.0,5.1
,,,,,2015/05/12,06:27:03.550,-10.022,108.732,10.0,5.1
2001077_2011184,136,76,307,-4.6180 ,2001/03/18,15:43:21.310,12.540,-87.399,95.5,5.7
,,,,,2011/07/03,06:34:36.870,12.326,-87.620,36.0,5.7
2001090_2010357,327,171,-200,0.3455 ,2001/03/31,02:26:33.470,4.049,96.088,50.7,5.1
,,,,,2010/12/23,00:01:37.690,3.931,95.916,41.8,5.4
2001111_2008006,56,2,-22,-4.8533 ,2001/04/21,15:41:31.600,-4.748,103.097,88.7,5.1
,,,,,2008/01/06,10:06:32.780,-4.867,103.096,35.0,5.1
2001125_2009242,358,64,-137,-3.0160 ,2001/05/05,18:06:55.820,14.813,-93.658,33.0,5.2
,,,,,2009/08/30,09:19:43.760,14.567,-93.574,10.0,5.1
2001127_2007220,37,60,-92,0.5261 ,2001/05/07,14:32:52.170,27.315,128.346,55.7,5.2
,,,,,2007/08/08,15:19:42.560,27.385,128.346,47.0,5.2
2001127_2013064,95,160,-75,1.0643 ,2001/05/07,14:32:52.170,27.315,128.346,55.7,5.2
,,,,,2013/03/05,20:32:45.540,27.386,128.304,51.1,5.3
2001134_2012237,195,275,-92,-1.6628 ,2001/05/14,02:32:38.110,-27.173,-176.898,33.0,5.7
,,,,,2012/08/24,04:43:48.350,-27.311,-176.807,16.0,5.7
2001147_2006137,351,33,155,-6.3607 ,2001/05/27,21:17:50.080,-4.333,102.840,100.0,5.1
,,,,,2006/05/17,03:48:19.650,-4.457,102.736,38.8,5.0
2001147_2010204,247,116,-299,-6.5415 ,2001/05/27,21:17:50.080,-4.333,102.840,100.0,5.1
,,,,,2010/07/23,14:34:13.250,-4.533,102.451,35.0,5.1
2001190_2005323,101,79,-78,4.0680 ,2001/07/09,04:43:21.840,-30.197,-177.911,33.0,5.0
,,,,,2005/11/19,18:09:38.730,-30.015,-177.925,51.6,5.2
2001277_2011211,188,257,168,0.3853 ,2001/10/04,16:57:29.450,34.920,141.598,42.9,5.2
,,,,,2011/07/30,13:21:34.560,34.825,141.601,35.0,5.0
2001299_2014164,68,32,-187,3.9044 ,2001/10/26,08:44:28.310,30.554,141.755,33.0,5.0
,,,,,2014/06/13,05:50:49.790,30.699,141.835,47.2,5.0
2001310_2014141,280,87,304,-1.1806 ,2001/11/06,06:12:53.830,-30.437,-71.155,61.4,5.1
,,,,,2014/05/21,09:00:53.210,-30.452,-71.311,36.2,5.1
2002006_2011260,230,319,52,3.9575 ,2002/01/06,01:33:39.720,48.776,154.964,44.7,5.2
,,,,,2011/09/17,08:59:30.470,48.909,154.739,61.9,5.2
2002013_2008173,147,284,261,5.4818 ,2002/01/13,16:23:30.140,-5.422,152.111,38.5,5.1
,,,,,2008/06/21,07:28:44.540,-5.396,152.067,70.6,5.1
2002015_2013242,491,208,-330,4.1247 ,2002/01/15,13:04:05.850,-18.195,168.152,10.0,5.2
,,,,,2013/08/30,11:35:09.510,-18.366,168.203,27.1,5.0
2002027_2006254,321,355,-86,-1.8082 ,2002/01/27,03:04:14.500,-21.697,-174.553,33.0,5.3
,,,,,2006/09/11,20:59:27.390,-21.537,-174.525,10.0,5.3
2002040_2002161,139,131,-333,2.3666 ,2002/02/09,22:50:47.810,-3.734,151.305,10.0,5.3
,,,,,2002/06/10,16:24:17.270,-3.801,151.380,33.0,5.3
2002048_2007199,430,282,-12,0.8905 ,2002/02/17,10:23:01.380,-5.875,104.590,33.0,5.2
,,,,,2007/07/18,19:37:31.460,-5.954,104.537,30.0,5.1
2002052_2007348,146,220,-127,1.4944 ,2002/02/21,00:30:54.140,-26.796,-176.374,33.0,5.2
,,,,,2007/12/14,18:24:44.710,-26.631,-176.454,35.0,5.1
2002101_2008152,71,0,-84,1.6580 ,2002/04/11,12:04:13.480,39.987,142.813,35.9,5.3
,,,,,2008/05/31,14:28:35.100,39.983,142.604,33.5,5.0
2002101_2011122,110,360,-125,2.2321 ,2002/04/11,12:04:13.480,39.987,142.813,35.9,5.3
,,,,,2011/05/02,21:25:49.540,40.102,142.564,32.3,5.1
2002101_2011354,83,325,-50,4.5248 ,2002/04/11,12:04:13.480,39.987,142.813,35.9,5.3
,,,,,2011/12/20,06:26:23.210,40.099,142.559,52.7,5.1
2002101_2014016,39,0,25,2.9841 ,2002/04/11,12:04:13.480,39.987,142.813,35.9,5.3
,,,,,2014/01/16,01:12:17.710,40.115,142.818,51.8,5.1
2002116_2009005,248,348,12,3.0056 ,2002/04/26,02:12:56.640,-27.441,-176.702,33.0,5.5
,,,,,2009/01/05,22:27:13.890,-27.480,-176.706,47.0,5.4
2002129_2011053,11,356,-65,-0.5530 ,2002/05/09,16:37:34.840,26.440,128.851,33.0,5.2
,,,,,2011/02/22,04:56:19.740,26.419,128.706,16.1,5.1
2002155_2014260,229,295,137,0.5460 ,2002/06/04,17:20:57.090,24.850,125.353,48.9,5.1
,,,,,2014/09/17,23:18:55.450,24.841,125.351,42.8,5.4
2002171_2006322,127,152,-139,2.8160 ,2002/06/20,05:26:10.640,-23.473,-175.518,33.0,5.1
,,,,,2006/11/18,21:45:11.170,-23.497,-175.545,42.0,5.0
2002171_2009281,271,95,148,2.9752 ,2002/06/20,03:02:36.950,-12.012,166.106,33.0,5.3
,,,,,2009/10/08,18:10:49.900,-12.035,165.978,35.0,5.2
2002187_2012317,247,186,-118,-2.1663 ,2002/07/06,00:07:08.400,-17.638,-173.198,33.0,5.4
,,,,,2012/11/12,14:58:09.650,-17.631,-173.090,10.0,5.1
2002187_2017200,90,239,-84,-2.8726 ,2002/07/06,00:07:08.400,-17.638,-173.198,33.0,5.4
,,,,,2017/07/19,17:11:44.250,-17.569,-172.886,5.4,5.2
2002199_2009125,96,315,-317,2.2687 ,2002/07/18,14:26:51.630,-58.688,-25.275,33.0,5.0
,,,,,2009/05/05,06:16:07.350,-58.704,-25.115,36.2,5.1
2002248_2009247,43,211,-9,1.7574 ,2002/09/05,00:14:42.090,-6.199,104.876,43.7,5.2
,,,,,2009/09/04,00:52:08.110,-6.286,104.794,46.0,5.1
2002248_2017312,132,150,-454,-0.1143 ,2002/09/05,00:14:42.090,-6.199,104.876,43.7,5.2
,,,,,2017/11/08,19:17:06.960,-6.507,104.615,35.0,5.0
2002258_2004315,0,219,-61,3.7132 ,2002/09/15,01:06:55.800,24.098,122.463,36.0,5.1
,,,,,2004/11/10,14:48:06.920,24.076,122.344,56.8,5.1
2002275_2013284,55,341,-34,2.2582 ,2002/10/02,21:10:07.910,-5.859,103.029,33.0,5.1
,,,,,2013/10/11,13:12:57.830,-5.798,103.088,37.6,5.3
2002276_2010316,35,145,23,1.6725 ,2002/10/03,15:56:41.130,54.564,161.515,53.8,5.2
,,,,,2010/11/12,06:31:13.250,54.650,161.361,52.6,5.0
2002294_2017046,105,238,-64,4.3980 ,2002/10/21,12:15:22.700,-7.374,107.356,65.5,5.1
,,,,,2017/02/15,18:53:38.570,-7.516,107.388,77.3,5.0
2002333_2014344,148,227,-377,-1.4373 ,2002/11/29,05:49:40.850,-18.454,-173.251,33.0,5.2
,,,,,2014/12/10,12:49:51.850,-18.493,-173.077,10.0,5.0
2003101_2008097,62,160,-30,1.8610 ,2003/04/11,17:57:16.550,-20.113,168.645,33.0,5.1
,,,,,2008/04/06,18:48:15.190,-20.081,168.575,35.0,5.1
2003101_2008153,92,258,-18,3.8694 ,2003/04/11,17:57:16.550,-20.113,168.645,33.0,5.1
,,,,,2008/06/01,22:30:50.880,-20.062,168.601,45.5,5.2
2003101_2011148,106,78,-95,2.5712 ,2003/04/11,17:57:16.550,-20.113,168.645,33.0,5.1
,,,,,2011/05/28,06:42:06.570,-20.057,168.527,37.8,5.1
2003137_2011141,118,82,-143,0.1310 ,2003/05/17,14:33:09.670,35.591,140.551,50.0,5.4
,,,,,2011/05/21,22:06:26.390,35.597,140.492,37.0,5.6
2003137_2017050,239,167,-66,1.7007 ,2003/05/17,14:33:09.670,35.591,140.551,50.0,5.4
,,,,,2017/02/19,09:19:31.080,35.662,140.752,42.0,5.4
2003142_2013019,189,318,-161,-1.3302 ,2003/05/22,17:45:37.630,11.302,125.459,71.6,5.2
,,,,,2013/01/19,13:48:02.480,11.252,125.386,43.0,5.3
2003149_2017154,145,277,-3,1.5048 ,2003/05/29,05:59:07.660,50.878,157.301,49.4,5.3
,,,,,2017/06/03,11:47:23.270,50.816,157.345,44.0,5.3
2003183_2008055,250,67,39,-2.2228 ,2003/07/02,00:47:11.860,-3.643,102.060,75.2,5.1
,,,,,2008/02/24,04:36:29.250,-3.741,101.986,44.2,5.2
2003185_2008053,42,280,-39,2.2257 ,2003/07/04,01:15:56.550,-20.962,-174.541,33.0,5.3
,,,,,2008/02/22,15:26:51.360,-20.993,-174.527,35.0,5.1
2003185_2013170,139,342,-73,2.5443 ,2003/07/04,01:15:56.550,-20.962,-174.541,33.0,5.3
,,,,,2013/06/19,09:39:33.960,-21.022,-174.438,41.5,5.1
2003185_2017186,113,285,-178,2.1354 ,2003/07/04,01:15:56.550,-20.962,-174.541,33.0,5.3
,,,,,2017/07/05,23:29:45.290,-20.881,-174.382,35.0,5.1
2003196_2012054,413,268,203,3.5123 ,2003/07/15,09:25:58.800,-5.139,151.826,45.0,5.3
,,,,,2012/02/23,13:25:30.190,-5.197,151.926,68.6,5.1
2003242_2015255,305,278,191,1.7231 ,2003/08/30,10:06:39.970,41.864,142.552,51.9,5.5
,,,,,2015/09/12,13:38:01.860,41.897,142.652,49.0,5.4
2003268_2004086,236,41,131,-1.3765 ,2003/09/25,21:02:52.630,41.807,144.231,33.0,5.5
,,,,,2004/03/26,16:26:38.080,41.810,144.303,12.8,5.0
2003279_2009153,170,267,85,1.8230 ,2003/10/06,13:28:57.520,-17.919,167.730,33.0,5.0
,,,,,2009/06/02,16:01:37.150,-17.873,167.810,35.0,5.0
2003284_2009066,285,354,-32,1.6843 ,2003/10/11,18:26:18.600,41.746,143.683,33.0,5.6
,,,,,2009/03/07,14:33:04.910,41.796,143.693,32.7,5.3
2003317_2016270,93,124,-32,0.5095 ,2003/11/13,22:39:20.580,41.857,142.117,74.4,5.0
,,,,,2016/09/26,02:24:37.740,41.880,142.204,64.0,5.0
2004028_2017030,160,310,49,-3.6021 ,2004/01/28,02:50:00.350,9.816,125.914,91.0,5.1
,,,,,2017/01/30,02:43:55.790,9.935,126.035,53.3,5.1
2004032_2012281,146,299,-94,-4.2975 ,2004/02/01,21:06:32.140,-5.547,151.708,73.2,5.2
,,,,,2012/10/07,08:36:32.180,-5.530,151.794,35.0,5.3
2004046_2008192,245,322,82,2.1894 ,2004/02/15,00:01:30.710,-20.033,169.226,46.6,5.2
,,,,,2008/07/10,16:01:06.490,-20.081,169.205,69.5,5.1
2004046_2011289,249,276,81,4.2703 ,2004/02/15,00:01:30.710,-20.033,169.226,46.6,5.2
,,,,,2011/10/16,04:24:45.080,-20.040,169.144,81.1,5.1
2004076_2015183,89,247,-362,2.0210 ,2004/03/16,06:09:22.820,-32.218,-177.878,10.0,5.1
,,,,,2015/07/02,19:22:42.200,-31.955,-178.027,16.3,5.0
2004080_2012114,86,302,-93,1.6397 ,2004/03/20,00:10:42.140,-23.880,-175.962,10.0,5.0
,,,,,2012/04/23,10:57:19.650,-24.007,-175.934,20.1,5.0
2004133_2014275,55,316,-144,-0.6978 ,2004/05/12,18:08:48.130,-20.741,-174.397,10.0,5.1
,,,,,2014/10/02,07:02:05.150,-20.931,-174.290,10.0,5.1
2004140_2013027,49,67,-61,-0.0459 ,2004/05/19,21:04:14.750,27.338,128.321,60.1,5.0
,,,,,2013/01/27,20:57:35.470,27.314,128.348,60.6,5.2
2004143_2009192,92,115,157,0.1211 ,2004/05/22,07:36:57.020,-20.522,-174.254,33.1,5.4
,,,,,2009/07/11,12:35:21.830,-20.672,-174.215,35.0,5.3
2004143_2012169,135,150,219,-3.3914 ,2004/05/22,07:36:57.020,-20.522,-174.254,33.1,5.4
,,,,,2012/06/17,17:26:26.940,-20.588,-174.311,10.0,5.3
2004191_2012258,183,114,198,-0.4852 ,2004/07/09,15:37:53.210,-39.536,-16.072,10.0,5.1
,,,,,2012/09/14,06:56:16.840,-39.644,-16.021,10.0,5.1
2004233_2012058,226,95,-80,1.9065 ,2004/08/20,17:37:53.710,23.934,123.374,26.0,5.4
,,,,,2012/02/27,01:11:48.390,23.873,123.355,40.1,5.2
2004247_2009065,41,254,-42,-1.0111 ,2004/09/03,12:16:49.690,-15.192,-173.375,10.0,5.6
,,,,,2009/03/06,07:01:48.040,-15.156,-173.309,3.0,5.8
2004251_2011019,83,284,-93,-3.1288 ,2004/09/07,10:57:39.700,-33.969,-72.418,36.3,5.2
,,,,,2011/01/19,05:20:00.000,-33.960,-72.453,12.9,5.3
2004251_2014216,364,232,41,-0.3682 ,2004/09/07,03:23:02.830,0.111,98.729,59.7,5.2
,,,,,2014/08/04,12:09:47.510,0.156,98.629,56.0,5.0
2004252_2012324,188,345,-41,-1.0608 ,2004/09/08,08:16:01.200,-33.988,-72.318,31.9,5.1
,,,,,2012/11/19,16:45:50.370,-33.928,-72.170,11.2,5.1
2004254_2010014,94,132,-94,0.7551 ,2004/09/10,04:22:10.110,42.392,142.954,51.8,5.0
,,,,,2010/01/14,18:46:25.100,42.338,142.991,60.1,5.0
2004283_2009304,153,182,42,-0.2721 ,2004/10/09,08:17:07.370,-4.885,103.100,61.9,5.0
,,,,,2009/10/31,22:50:03.660,-5.003,102.979,67.5,5.0
2004283_2015197,193,323,-130,-3.9916 ,2004/10/09,22:07:48.750,14.629,146.898,44.7,5.3
,,,,,2015/07/16,13:02:07.280,14.609,146.919,10.0,5.3
2004283_2017341,229,241,-460,-1.4562 ,2004/10/09,08:17:07.370,-4.885,103.100,61.9,5.0
,,,,,2017/12/07,15:16:35.310,-5.028,102.949,53.4,5.3
2004315_2010199,21,88,14,-3.6956 ,2004/11/10,14:48:06.920,24.076,122.344,56.8,5.1
,,,,,2010/07/18,13:03:24.500,24.131,122.470,26.9,5.1
2004361_2004365,0,213,126,-0.0279 ,2004/12/26,03:40:15.640,5.532,94.334,30.0,5.6
,,,,,2004/12/30,04:27:36.730,5.535,94.299,30.0,5.2
2004361_2005029,0,86,-4,0.0334 ,2004/12/26,03:40:15.640,5.532,94.334,30.0,5.6
,,,,,2005/01/29,18:20:58.570,5.512,94.322,30.0,5.2
2004361_2005044,83,279,10,0.2259 ,2004/12/26,04:02:55.730,4.983,94.720,47.9,5.8
,,,,,2005/02/13,01:22:09.310,5.079,94.794,48.8,5.3
2004361_2005129,87,184,-152,-0.1124 ,2004/12/26,03:51:12.360,5.049,94.771,30.0,5.7
,,,,,2005/05/09,01:30:52.510,5.099,94.843,30.0,5.2
2004361_2008065,37,101,58,3.0236 ,2004/12/26,03:51:12.360,5.049,94.771,30.0,5.7
,,,,,2008/03/05,17:04:07.700,5.080,94.825,56.4,5.0
2004361_2010272,161,203,-119,2.6850 ,2004/12/26,03:51:12.360,5.049,94.771,30.0,5.7
,,,,,2010/09/29,11:33:32.150,4.998,94.736,54.9,5.0
2004362_2005029,148,47,-99,-3.5153 ,2004/12/27,06:01:52.240,7.940,93.483,58.2,5.0
,,,,,2005/01/29,23:14:30.370,7.959,93.509,30.0,5.0
2004362_2006133,78,210,410,0.3503 ,2004/12/27,00:32:16.480,5.476,94.467,33.0,5.8
,,,,,2006/05/13,03:11:41.610,5.521,94.432,34.0,5.7
2004364_2011022,287,190,-29,1.6430 ,2004/12/29,10:52:52.000,2.799,95.566,23.2,5.4
,,,,,2011/01/22,07:34:17.490,2.887,95.521,28.3,5.2
2004365_2005029,54,42,-145,0.0602 ,2004/12/30,04:27:36.730,5.535,94.299,30.0,5.2
,,,,,2005/01/29,18:20:58.570,5.512,94.322,30.0,5.2
2004365_2005277,55,114,-21,2.2364 ,2004/12/30,04:27:36.730,5.535,94.299,30.0,5.2
,,,,,2005/10/04,12:23:25.160,5.559,94.277,44.6,5.0
2004366_2005044,20,162,-78,-0.0440 ,2004/12/31,14:38:46.620,5.113,94.857,49.4,5.4
,,,,,2005/02/13,01:22:09.310,5.079,94.794,48.8,5.3
2004366_2005129,75,323,21,2.8768 ,2004/12/31,10:58:21.470,5.030,94.834,13.0,5.2
,,,,,2005/05/09,01:30:52.510,5.099,94.843,30.0,5.2
2004366_2005204,24,183,0,0.0438 ,2004/12/31,14:38:46.620,5.113,94.857,49.4,5.4
,,,,,2005/07/23,22:53:35.080,5.113,94.802,48.1,5.3
2004366_2010272,111,221,1,5.6889 ,2004/12/31,10:58:21.470,5.030,94.834,13.0,5.2
,,,,,2010/09/29,11:33:32.150,4.998,94.736,54.9,5.0
2004366_2010273,167,88,110,0.6965 ,2004/12/31,14:38:46.620,5.113,94.857,49.4,5.4
,,,,,2010/09/30,09:54:10.160,5.045,94.736,55.0,5.2
2004366_2015203,143,65,54,-2.6162 ,2004/12/31,14:38:46.620,5.113,94.857,49.4,5.4
,,,,,2015/07/22,05:35:39.440,5.056,94.716,23.7,5.2
2005002_2005026,20,154,18,-0.1111 ,2005/01/02,19:35:25.910,5.348,94.343,47.5,5.1
,,,,,2005/01/26,23:43:28.670,5.336,94.327,47.2,5.1
2005005_2012157,160,274,-81,2.9655 ,2005/01/05,14:34:31.320,5.588,94.759,30.0,5.3
,,,,,2012/06/05,11:01:20.000,5.482,94.672,54.4,5.3
2005007_2011200,216,150,401,1.2308 ,2005/01/07,05:27:32.990,-30.936,-177.646,18.0,5.3
,,,,,2011/07/19,02:20:35.650,-30.715,-177.820,17.4,5.3
2005029_2005277,43,174,3,2.1897 ,2005/01/29,18:20:58.570,5.512,94.322,30.0,5.2
,,,,,2005/10/04,12:23:25.160,5.559,94.277,44.6,5.0
2005031_2009066,63,66,-176,1.3409 ,2005/01/31,09:39:47.570,41.834,143.643,21.9,5.4
,,,,,2009/03/07,14:33:04.910,41.796,143.693,32.7,5.3
2005037_2005183,319,232,89,0.3913 ,2005/02/06,04:24:18.630,13.855,93.580,35.6,5.4
,,,,,2005/07/02,18:12:21.880,13.849,93.607,39.7,5.1
2005037_2008218,206,267,23,0.2980 ,2005/02/06,04:24:18.630,13.855,93.580,35.6,5.4
,,,,,2008/08/05,10:08:11.950,13.865,93.581,35.0,5.2
2005037_2012331,13,259,13,2.2892 ,2005/02/06,04:24:18.630,13.855,93.580,35.6,5.4
,,,,,2012/11/26,23:13:52.470,13.850,93.637,53.7,5.1
2005037_2015163,128,100,225,2.4980 ,2005/02/06,04:24:18.630,13.855,93.580,35.6,5.4
,,,,,2015/06/12,18:29:30.290,14.012,93.578,48.6,5.2
2005044_2005204,0,95,50,0.0902 ,2005/02/13,01:22:09.310,5.079,94.794,48.8,5.3
,,,,,2005/07/23,22:53:35.080,5.113,94.802,48.1,5.3
2005044_2006259,129,358,177,0.4311 ,2005/02/13,01:22:09.310,5.079,94.794,48.8,5.3
,,,,,2006/09/16,06:17:46.880,5.124,94.779,49.0,5.2
2005044_2010273,55,360,-19,0.7601 ,2005/02/13,01:22:09.310,5.079,94.794,48.8,5.3
,,,,,2010/09/30,09:54:10.160,5.045,94.736,55.0,5.2
2005044_2015203,188,360,-237,-2.5333 ,2005/02/13,01:22:09.310,5.079,94.794,48.8,5.3
,,,,,2015/07/22,05:35:39.440,5.056,94.716,23.7,5.2
2005069_2009186,120,155,-160,-0.4694 ,2005/03/10,13:37:48.780,12.932,-88.419,68.5,5.1
,,,,,2009/07/05,10:35:50.900,12.850,-88.497,62.1,5.0
2005071_2006225,52,113,45,-3.3186 ,2005/03/12,22:33:14.410,5.478,94.693,59.5,5.1
,,,,,2006/08/13,08:41:46.440,5.519,94.663,30.0,5.1
2005071_2007175,79,71,101,-3.4703 ,2005/03/12,22:33:14.410,5.478,94.693,59.5,5.1
,,,,,2007/06/24,13:47:36.580,5.423,94.585,30.0,5.0
2005071_2008129,42,228,15,-2.6108 ,2005/03/12,22:33:14.410,5.478,94.693,59.5,5.1
,,,,,2008/05/08,11:31:23.880,5.507,94.703,35.0,5.0
2005071_2009240,95,121,94,-0.7874 ,2005/03/12,22:33:14.410,5.478,94.693,59.5,5.1
,,,,,2009/08/28,16:45:18.250,5.475,94.659,55.3,5.0
2005071_2010352,79,133,62,-0.4438 ,2005/03/12,22:33:14.410,5.478,94.693,59.5,5.1
,,,,,2010/12/18,22:56:43.080,5.420,94.667,55.2,5.0
2005071_2014216,147,360,-153,-0.2564 ,2005/03/12,22:33:14.410,5.478,94.693,59.5,5.1
,,,,,2014/08/04,10:36:09.830,5.399,94.653,57.0,5.3
2005071_2016353,90,360,-57,-0.9706 ,2005/03/12,22:33:14.410,5.478,94.693,59.5,5.1
,,,,,2016/12/18,19:24:43.690,5.411,94.611,50.7,5.3
2005083_2016075,77,360,-165,-2.9767 ,2005/03/24,06:08:38.490,-55.985,-27.078,69.9,5.0
,,,,,2016/03/15,13:35:17.740,-56.015,-27.058,41.0,5.2
2005087_2006102,0,217,-31,0.9202 ,2005/03/28,20:35:17.420,1.751,97.132,27.3,5.1
,,,,,2006/04/12,14:39:04.120,1.654,97.070,37.8,5.0
2005116_2005225,241,32,299,1.2853 ,2005/04/26,17:18:23.560,1.357,97.173,22.4,5.2
,,,,,2005/08/13,18:27:23.440,1.367,97.207,30.0,5.0
2005116_2011051,38,84,23,2.4975 ,2005/04/26,17:18:23.560,1.357,97.173,22.4,5.2
,,,,,2011/02/20,14:32:24.870,1.360,97.198,40.4,5.3
2005120_2012235,120,330,-30,4.0683 ,2005/04/30,08:28:37.570,-19.990,-173.680,10.0,5.0
,,,,,2012/08/22,10:13:57.470,-20.038,-173.661,35.0,5.1
2005120_2016353,111,1,-39,-3.0896 ,2005/04/30,08:28:37.570,-19.990,-173.680,10.0,5.0
,,,,,2016/12/18,19:17:40.650,-19.937,-173.164,10.0,5.4
2005129_2005244,49,360,-44,-0.1662 ,2005/05/09,01:30:52.510,5.099,94.843,30.0,5.2
,,,,,2005/09/01,16:42:39.550,5.074,94.795,30.0,5.1
2005129_2006343,78,219,-59,0.2495 ,2005/05/09,01:30:52.510,5.099,94.843,30.0,5.2
,,,,,2006/12/09,09:24:46.750,5.080,94.752,30.0,5.1
2005129_2010272,51,161,4,2.8034 ,2005/05/09,01:30:52.510,5.099,94.843,30.0,5.2
,,,,,2010/09/29,11:33:32.150,4.998,94.736,54.9,5.0
2005129_2012232,66,132,37,1.5237 ,2005/05/09,01:30:52.510,5.099,94.843,30.0,5.2
,,,,,2012/08/19,01:57:03.640,5.063,94.753,40.6,5.2
2005129_2015189,186,72,340,1.6078 ,2005/05/09,01:30:52.510,5.099,94.843,30.0,5.2
,,,,,2015/07/08,00:38:56.010,4.995,94.735,34.3,5.3
2005171_2013307,193,331,236,-1.5483 ,2005/06/20,07:16:16.770,26.081,128.448,28.2,5.3
,,,,,2013/11/03,12:16:56.220,26.091,128.417,19.2,5.4
2005183_2008218,150,350,-122,-0.0825 ,2005/07/02,18:12:21.880,13.849,93.607,39.7,5.1
,,,,,2008/08/05,10:08:11.950,13.865,93.581,35.0,5.2
2005183_2015163,297,61,123,2.1128 ,2005/07/02,18:12:21.880,13.849,93.607,39.7,5.1
,,,,,2015/06/12,18:29:30.290,14.012,93.578,48.6,5.2
2005204_2006259,0,318,26,0.3580 ,2005/07/23,22:53:35.080,5.113,94.802,48.1,5.3
,,,,,2006/09/16,06:17:46.880,5.124,94.779,49.0,5.2
2005204_2010273,93,49,-14,0.6643 ,2005/07/23,22:53:35.080,5.113,94.802,48.1,5.3
,,,,,2010/09/30,09:54:10.160,5.045,94.736,55.0,5.2
2005204_2015203,137,60,127,-2.6707 ,2005/07/23,22:53:35.080,5.113,94.802,48.1,5.3
,,,,,2015/07/22,05:35:39.440,5.056,94.716,23.7,5.2
2005225_2011051,77,172,-22,1.1736 ,2005/08/13,18:27:23.440,1.367,97.207,30.0,5.0
,,,,,2011/02/20,14:32:24.870,1.360,97.198,40.4,5.3
2005244_2006075,0,250,-26,2.7921 ,2005/09/01,16:42:39.550,5.074,94.795,30.0,5.1
,,,,,2006/03/16,15:12:16.410,5.072,94.778,50.2,5.0
2005244_2006343,118,209,-56,0.4160 ,2005/09/01,16:42:39.550,5.074,94.795,30.0,5.1
,,,,,2006/12/09,09:24:46.750,5.080,94.752,30.0,5.1
2005244_2010272,348,210,-245,3.0095 ,2005/09/01,16:42:39.550,5.074,94.795,30.0,5.1
,,,,,2010/09/29,11:33:32.150,4.998,94.736,54.9,5.0
2005244_2015189,143,73,499,1.7575 ,2005/09/01,16:42:39.550,5.074,94.795,30.0,5.1
,,,,,2015/07/08,00:38:56.010,4.995,94.735,34.3,5.3
